county_id,census_2010_block_group_id,sector_id,number_of_jobs
033,530330051001,9,274
061,530610513001,2,14
033,530330052001,2,2
035,530350902013,8,4
033,530330320071,5,1
033,530330323244,8,4
053,530530613001,5,2
061,530610519254,9,12
033,530330265003,4,1
053,530530607003,10,270
061,530610505005,2,105
033,530330031003,3,5
053,530530730014,10,-1
033,530330104021,11,13
033,530330303093,11,11
035,530350921003,11,54
033,530330320071,8,1
061,530610519181,9,2
061,530610517011,3,2
033,530330299012,7,157
033,530330032007,4,5
053,530530726011,8,2
053,530530714101,5,84
053,530530719013,10,3
053,530530715051,4,0
033,530330114022,2,39
033,530330088001,2,19
061,530610514002,12,21
061,530610519143,4,7
033,530330019001,10,220
033,530330295021,3,18
061,530610420063,8,1
033,530330027003,10,100
033,530330293054,11,4
061,530610522061,4,4
053,530530713091,5,18
053,530530723131,7,47
033,530330250051,2,15
053,530530635013,1,2
053,530530604003,8,1
061,530610410003,10,166
053,530530604004,5,1
061,530610521183,4,4
053,530530703141,3,2
053,530530723056,7,2
033,530330303132,8,176
033,530330297005,5,5
053,530530723093,1,1
033,530330102004,4,12
053,530530719024,10,4
033,530330039001,11,96
053,530530726031,5,1
053,530530734061,13,91
061,530610519222,11,37
061,530610527091,3,1
061,530610513003,9,3
033,530330046003,7,47
033,530330204024,5,7
061,530610420042,9,48
033,530330056004,9,6
033,530330115002,8,1
033,530330220053,10,193
061,530610420013,3,3
061,530610504016,7,53
061,530610527082,3,-84
033,530330061004,8,83
033,530330223002,7,23
035,530350810001,8,-40
033,530330317042,1,2
033,530330079003,7,27
035,530350905023,2,28
033,530330295022,5,1
053,530530724063,5,3
053,530530731131,10,62
061,530610420052,7,44
053,530530702071,7,29
033,530330249011,2,4
061,530610523011,4,26
053,530530723113,4,7
053,530530729072,3,18
061,530610529032,13,17
061,530610504024,5,1
033,530330003002,5,61
033,530330241004,2,8
033,530330050001,2,45
033,530330058013,7,56
033,530330101003,2,3
033,530330028002,10,80
053,530530714073,10,1
033,530330323112,9,2
061,530610519221,4,5
061,530610531011,2,39
061,530610525031,8,1
061,530610526073,4,4
053,530530713091,8,2
053,530530724091,9,2
033,530330274002,2,68
053,530539400073,2,16
033,530330115002,11,24
033,530330017011,10,265
061,530610407004,11,239
033,530330253023,12,1131
061,530610524023,11,176
033,530330251021,5,4
053,530530714112,5,110
061,530610525033,8,4
033,530330284032,4,515
033,530330300043,4,5
033,530330050001,5,128
061,530610517012,13,101
033,530330258052,4,3
033,530330300052,11,5
033,530330293041,8,1
033,530330324012,11,-9
053,530530607002,9,2
061,530610522073,8,2
053,530530631001,7,5
061,530610404002,8,-13
061,530610521141,7,68
033,530330057003,7,113
033,530330227032,4,2
033,530330234013,11,29
033,530330118003,10,188
033,530330301007,3,2
053,530530625006,5,18
033,530330317043,2,58
033,530330292061,3,11417
033,530330250011,4,7
033,530330100013,5,2
053,530530734043,5,2
061,530610524012,12,1
033,530330218032,11,22
061,530610521122,9,12
033,530330080011,2,28
033,530330257014,4,7
053,530530724101,4,5
053,530530609061,4,3
035,530350921001,12,100
033,530330081001,9,178
033,530330288013,2,80
053,530530723132,4,7
033,530330111022,11,33
033,530330252004,11,20
035,530350924003,2,9
033,530330300061,9,19
053,530530729053,8,-56
053,530530731231,11,12
033,530330287004,2,17
053,530530623004,13,73
053,530530730013,3,0
033,530330317042,7,48
035,530350907001,11,18
053,530530629002,10,-163
061,530610505002,11,7
033,530330295042,3,4
033,530330202004,9,25
053,530530731151,8,1
033,530330307001,12,59
061,530610523014,5,4
033,530330317041,3,4
061,530610537002,1,10
033,530330092001,9,72
061,530610519163,8,12
061,530610519133,7,6
033,530330049001,4,12
033,530330306002,5,-16
033,530330066002,8,10
033,530330042001,2,3
061,530610402001,3,58
035,530350913013,13,60
061,530610418122,8,3
035,530350905021,12,56
061,530610526052,12,184
061,530610528053,9,2
033,530330241004,8,1
061,530610417034,7,22
035,530350809004,7,13
033,530330323131,2,11
033,530330205003,8,2
053,530530609041,7,16
033,530330093001,10,2
035,530350810003,7,23
035,530350908001,2,21
033,530330098002,7,21
061,530610527051,9,7
053,530530717073,2,15
033,530330204021,10,1
033,530330097023,2,15
033,530330268013,11,35
035,530350927042,5,-3
053,530530724101,1,15
033,530330228033,2,105
033,530330110021,9,10
033,530330082001,3,98
035,530350909002,5,222
061,530610419051,10,96
033,530330314005,11,4
033,530330118006,4,51
053,530530604003,11,2
061,530610522032,9,2
061,530610514002,9,64
033,530330320111,2,4
053,530530607006,9,3
033,530330294073,10,47
033,530330243002,7,418
053,530530703071,5,6
033,530330032007,7,40
061,530610523014,2,17
033,530330102004,7,62
035,530350913021,1,2
053,530530734083,5,12
033,530330054001,4,3
061,530610519163,11,67
033,530330080011,5,303
061,530610526071,10,53
061,530610529052,3,-45
033,530330079003,4,2
033,530330294061,5,19
033,530330042001,5,2
035,530350913012,9,1
035,530350814001,12,12723
053,530530721091,4,17
061,530610519133,4,33
033,530330238031,3,121
033,530330296014,2,11
061,530610419032,5,8
061,530610528053,12,11
033,530330279006,4,2
033,530330003002,8,5
053,530530703104,3,3
053,530530714073,13,675
053,530530730012,1,1
061,530610419033,4,13
033,530330118001,7,55
053,530539400082,5,1
061,530610536024,5,3
033,530330017012,11,20
053,530530607003,7,32
033,530330308022,12,15
033,530330064001,5,7
033,530330258043,2,29
033,530330274004,11,23
033,530330227032,7,33
033,530330247024,9,12
061,530610525022,8,19
033,530330202001,11,2
035,530350925001,11,4
061,530610402003,5,16
053,530530605001,9,26
033,530330268014,11,12
033,530330001005,4,9
033,530330063001,7,352
033,530330322102,3,7
053,530530730014,7,-65
033,530330321031,5,1079
033,530330323244,11,39
033,530330116004,3,1
035,530350809002,1,8
033,530330323111,3,2
033,530330061004,11,78
035,530350809003,10,137
033,530330295041,7,69
033,530330006003,10,77
053,530530718052,4,0
053,530530631001,10,1
033,530330226031,2,56
033,530330247013,9,37
033,530330323132,2,195
053,530530613001,2,8
061,530610527072,3,1
061,530610511003,9,7
035,530350904002,13,100
033,530330300034,4,13
033,530330057003,4,5
033,530330031001,1,4
033,530330261001,7,18
033,530330111022,8,2
033,530330096002,9,61
053,530530726031,2,5
033,530330296015,9,2
033,530330327023,7,18
061,530610526073,1,1
033,530330221024,4,7
061,530610522061,1,2
033,530330291011,8,2
053,530539400103,2,4
061,530610418113,1,32
035,530350909004,5,63
035,530350921001,9,174
061,530610526041,2,21
033,530330201002,5,2
033,530330012003,4,16
033,530330105001,3,37
053,530530616011,8,132
033,530330274001,11,11
035,530350924003,5,18
061,530610417034,4,2
033,530330224003,12,89
061,530610507002,9,1
061,530610517014,5,303
033,530330005001,4,10
033,530330290012,2,102
033,530330293041,11,7
033,530330300051,3,3
033,530330051003,2,5
033,530330295023,8,4
061,530610519182,2,7
053,530530623004,10,-80
033,530330038001,3,25
035,530350928012,9,1
061,530610521083,2,428
033,530330327021,8,6
061,530610519261,7,423
033,530330042004,2,19
033,530330303141,7,799
033,530330208001,3,1
061,530610519253,9,5
033,530330006004,10,6
053,530530731241,9,2
033,530330243004,1,1
035,530350923001,2,18
053,530530606003,7,15
033,530330323132,5,1047
061,530610521121,1,6
061,530610519272,10,11
061,530610520044,5,4
035,530350911002,5,3
033,530330295034,4,2
061,530610525031,11,34
053,530530702032,13,73
053,530530734081,11,32
033,530330225001,9,13
035,530350909002,2,73
061,530610412011,9,7
033,530330118003,7,27
033,530330280003,11,18
061,530610404002,5,48
035,530350809001,4,397
033,530330324013,2,21
033,530330204025,10,12
033,530330253012,9,6
035,530350905011,9,178
053,530530725072,9,287
033,530330257022,11,6
033,530330280001,7,106
053,530530724102,1,4
061,530610528033,7,10
033,530330203001,11,6
033,530330219042,4,2
035,530350910002,10,13
033,530330049001,7,102
061,530610420031,9,7
033,530330225005,3,124
033,530330226062,11,33
033,530330033002,10,7
061,530610519282,1,4
033,530330240001,2,115
035,530350912042,5,9
033,530330001002,5,32
033,530330238042,8,59
033,530330322111,11,186
053,530530609031,13,55
053,530530731253,5,9
033,530330101005,9,37
053,530530723111,11,106
035,530350925002,10,243
053,530530718081,10,33
033,530330205005,9,20
061,530610520071,11,83
061,530610526031,1,1
033,530330302024,11,11
053,530530731181,3,2
053,530530734071,12,7
033,530330283003,8,17
053,530530717041,2,124
053,530530725031,5,38
061,530610417041,4,4
061,530610528041,3,29
033,530330232011,4,226
033,530330320081,4,7
033,530330239003,7,152
053,530530712051,9,6
061,530610525042,2,227
035,530350903003,8,23
033,530330285003,9,58
053,530530721052,10,1
061,530610535071,13,76
033,530330111021,9,715
033,530330326021,9,99
061,530610418065,2,47
061,530610538034,5,17
033,530330284022,2,16
033,530330117002,8,1
053,530530735005,10,15
033,530330014004,8,4
035,530350929012,7,13
033,530330323214,9,2
061,530610529031,4,42
033,530330323262,3,2
033,530330305031,10,34
053,530539400051,7,42
061,530610536021,12,3
033,530330312024,1,29
061,530610420062,5,1
033,530330085002,4,7
035,530350917002,3,7
053,530530712073,10,686
033,530330117004,10,1
033,530330065001,3,6
033,530330081003,5,793
033,530330002004,9,1
033,530330262004,7,97
053,530530723074,2,1
033,530330323184,12,18
033,530330319041,12,206
033,530330217001,13,94
033,530330284021,9,7
053,530530721063,10,128
053,530530731112,4,16
033,530330227031,13,77
033,530330284033,1,3
033,530330319042,10,1
053,530530624005,2,5
061,530610522041,9,32
033,530330085002,10,9
053,530530734071,9,239
053,530530728002,7,1662
053,530530721074,3,1
033,530330040001,2,1
053,530530713051,4,70
053,530539400042,7,36
061,530610529031,7,55
033,530330226052,3,332
033,530330231001,8,5
033,530330222032,2,31
033,530330286004,3,4
033,530330300032,11,78
035,530350811001,10,117
053,530530715053,11,2
053,530530608002,7,53
053,530530609032,7,46
061,530610529061,11,3
033,530330300041,11,3
053,530530725031,8,1
061,530610409001,13,65
053,530530712073,7,227
053,530530714102,10,55
033,530330017013,8,1
053,530530714093,2,7
033,530330323162,8,10
033,530330283001,1,4
033,530330288023,9,83
053,530530634004,11,17
061,530610416052,8,-76
033,530330056001,4,6
033,530330319043,11,8
053,530530724083,8,46
033,530330327043,11,36
033,530330070005,12,33
033,530330288012,4,972
035,530350922001,12,2045
033,530330294033,1,1
053,530530719011,1,2
061,530610418102,2,15
053,530530617005,4,3
033,530330095001,7,113
035,530350915002,3,5
033,530330303063,9,6
053,530530625005,12,30
061,530610524014,5,38
033,530330258053,13,167
035,530350910001,9,3
033,530330249013,9,-3
033,530330101002,10,39
033,530330090001,13,185
033,530330314004,9,10
033,530330322141,7,159
061,530610412021,3,3
061,530610534002,1,1
033,530330322111,8,99
033,530330326011,4,-3
061,530610519122,9,1
033,530330210005,7,9
033,530330322103,13,258
033,530330089001,11,24
033,530330305011,9,137
033,530330108001,3,383
053,530530721053,11,1
061,530610526063,4,1
033,530330008001,11,15
061,530610520034,3,16
033,530330219063,7,176
033,530330264004,13,84
061,530610520062,1,1
033,530330258062,1,-57
035,530350915003,2,15
033,530330236034,11,10
033,530330323172,11,7
053,530530634001,9,4
033,530330100023,2,5
033,530330011002,8,5
033,530330078002,7,1591
033,530330264002,5,14
035,530350920002,7,102
033,530330322122,7,48
033,530330210003,4,-494
035,530350902023,3,22
033,530330013001,2,8
061,530610522082,11,21
033,530330321022,7,16
053,530530718071,13,405
033,530330002004,3,1
033,530330253021,8,29
053,530530625004,8,4
033,530330110022,11,16
033,530330286006,7,0
053,530530610013,9,9
061,530610520042,10,88
033,530330224004,11,93
035,530350912034,2,4
061,530610516012,10,85
033,530330238042,11,1353
033,530330326021,12,83
053,530530725032,11,15
035,530350903004,2,1
061,530610408002,2,263
061,530610409002,3,6
053,530530609031,10,5
053,530530730053,1,5
033,530330289013,10,118
053,530530607004,9,3
033,530330323134,1,5
053,530530731102,3,3
053,530530713043,4,40
033,530330100011,13,78
033,530330240001,5,258
033,530330323175,4,2
033,530330204013,4,3
061,530610523012,9,3
061,530610529034,2,112
061,530610418052,8,82
033,530330083002,11,315
033,530330090001,10,26
053,530530704041,12,30
033,530330048001,11,28
061,530610417041,7,41
033,530330086002,3,30
035,530350806003,9,4
033,530330249012,4,13
033,530330323151,5,1
033,530330301004,9,7
033,530330060003,7,38
033,530330253021,5,20
035,530350915001,11,5
061,530610520041,3,1
033,530330260011,9,7
033,530330106006,11,23
035,530350810002,9,2
033,530330326023,11,159
033,530330236013,4,-59
053,530539400071,9,10
033,530330321033,13,265
033,530330318003,12,73
061,530610503001,9,3
033,530330322121,7,50
061,530610519142,8,1
033,530330060004,10,34
033,530330077001,3,1
053,530530703153,11,1
053,530530728002,10,308
061,530610522031,4,19
053,530530721063,7,74
053,530530731112,7,2
061,530610413042,10,270
061,530610538023,9,0
035,530350912032,11,-2
061,530610409001,10,9
033,530330286003,2,11
053,530530625003,11,38
033,530330288021,7,192
033,530330267004,7,15
035,530350919001,13,77
033,530330273004,11,11
033,530330240002,8,36
033,530330272001,3,466
035,530350922001,9,236
035,530359400002,11,3
061,530610519172,5,7
033,530330317052,3,2
061,530610519212,2,7
033,530330327041,9,4
061,530610410001,2,123
061,530610418093,2,56
053,530530702063,11,42
061,530610538021,3,3
035,530350805002,3,167
053,530530723055,3,1
061,530610527062,4,40
033,530330073002,2,19
033,530330319043,8,5
033,530330327043,8,43
053,530530628023,8,1
033,530330323261,9,1
053,530530707031,9,5
033,530330323114,5,2
053,530530719021,3,4
061,530610513006,4,8
033,530330105004,10,465
033,530330222011,9,15
033,530330250051,1,1
033,530330204023,9,21
053,530530610011,12,11
033,530330120002,9,7
033,530330097024,9,6
033,530330312041,8,1
033,530330243002,5,300
033,530330321043,4,28
033,530330234042,3,51
033,530330320071,7,11
061,530610535061,9,168
033,530330295035,3,2
061,530610420013,2,6
033,530330265003,2,47
061,530610517011,5,356
061,530610512002,3,2
053,530530703152,7,38
061,530610415002,4,14
033,530330062002,12,4
033,530330059002,10,5
033,530330211004,13,414
033,530330024001,13,126
033,530330276001,7,160
033,530330035002,9,44
033,530330282003,4,33
053,530530723082,7,6
053,530530714103,13,368
061,530610527083,8,1
033,530330081002,10,2450
061,530610534002,4,3
053,530530731133,8,14
033,530330322071,9,63
033,530330323074,2,10
053,530530734073,12,143
033,530330313022,8,-79
053,530530733014,3,524
053,530530704032,7,55
033,530330054002,9,57
033,530330268014,9,2
053,530530731251,10,16
033,530330287002,9,1
035,530350806002,9,5
061,530610402004,5,8
033,530330220011,4,4
033,530330284031,10,1
035,530350918002,11,1
053,530530604004,3,2
033,530330312023,9,-2
033,530330302011,10,50
061,530610521183,2,147
033,530330322081,7,23
035,530359400001,9,1
033,530330326022,10,7
061,530610529031,10,91
033,530330309012,7,157
053,530530723081,1,1
035,530350910003,9,4
053,530530718031,10,95
061,530610513003,7,38
033,530330231001,11,10
033,530330117003,3,90
053,530530714072,11,19
061,530610504012,5,22
035,530350910002,2,16
033,530330061004,9,80
033,530330291011,10,2
061,530610515003,10,51
033,530330094004,10,13
053,530530714063,1,1
053,530530724072,7,41
033,530330044002,5,341
053,530530724071,1,2
053,530530735006,4,10
033,530330077003,7,30
053,530530634003,9,161
053,530530719012,2,3
033,530330228011,12,30
053,530530720001,10,2
033,530330304033,3,1
033,530330262002,7,128
